,^STOXX50E,ABI.BR,AD.AS,ADS.DE,ADYEN.AS,AI.PA,AIR.PA,ALV.DE,ASML.AS,BAS.DE,BAYN.DE,BBVA.MC,BMW.DE,BN.PA,BNP.PA,CS.PA,DB1.DE,DG.PA,DHL.DE,DTE.DE,EL.PA,ENEL.MI,ENI.MI,FLTR.L,IBE.MC,IFX.DE,INGA.AS,ISP.MI,ITX.MC,KER.PA,MBG.DE,MC.PA,MUV2.DE,NDA-FI.HE,NOKIA.HE,OR.PA,PRX.AS,RACE.MI,RI.PA,RMS.PA,SAF.PA,SAN.MC,SAN.PA,SAP.DE,SGO.PA,SIE.DE,STLAM.MI,SU.PA,TTE.PA,UCG.MI,VOW.DE
2022-09-23,3348.60009765625,45.8977165222168,24.0234375,128.82777404785156,1265.4000244140625,101.79679107666016,88.37661743164062,145.64654541015625,429.589111328125,32.75700378417969,47.16624450683594,3.8956587314605713,58.77526092529297,44.88243103027344,37.32822799682617,20.222763061523438,156.53160095214844,74.74057006835938,27.373699188232422,16.665979385375977,128.5133819580078,3.815359592437744,8.812277793884277,9770.0,9.158080101013184,22.316810607910156,7.650511741638184,1.3769773244857788,19.581480026245117,433.1619567871094,42.62171936035156,570.1322631835938,225.30416870117188,7.278162479400635,3.961432933807373,310.78143310546875,24.377685546875,186.14248657226562,165.01385498046875,1148.5291748046875,89.71834564208984,2.233163356781006,69.86885833740234,78.00055694580078,34.25029754638672,91.04181671142578,9.823883056640625,108.5301284790039,40.303524017333984,9.22581958770752,157.62184143066406
2022-09-26,3342.56005859375,45.27631759643555,23.888904571533203,127.9817886352539,1262.800048828125,100.72814178466797,87.89620971679688,143.05711364746094,434.4956970214844,32.773475646972656,46.01979064941406,3.8821487426757812,59.417537689208984,44.070919036865234,36.77512741088867,19.789358139038086,156.72052001953125,74.09304809570312,27.219453811645508,16.227401733398438,129.6719970703125,3.7360787391662598,8.756800651550293,10020.0,8.987321853637695,22.345964431762695,7.5721588134765625,1.380411982536316,19.54425621032715,429.3949279785156,43.301639556884766,573.534912109375,220.89173889160156,7.175253391265869,3.9673218727111816,313.6431579589844,25.29509925842285,190.40081787109375,165.4187469482422,1150.9803466796875,90.04793548583984,2.2083945274353027,68.654296875,79.74224090576172,34.42478561401367,90.69104766845703,10.011199951171875,108.3214111328125,40.74980545043945,9.292464256286621,157.45608520507812
2022-09-27,3328.64990234375,45.37669372558594,24.180397033691406,125.22736358642578,1282.800048828125,100.50406646728516,86.28201293945312,141.33082580566406,437.021728515625,32.5141487121582,45.91038131713867,3.800682544708252,59.088165283203125,43.91678237915039,35.899723052978516,19.608421325683594,157.24008178710938,74.8736343383789,27.54155158996582,16.207386016845703,130.36717224121094,3.534383773803711,8.771485328674316,10260.0,8.79679012298584,22.564611434936523,7.361843585968018,1.348251223564148,19.71177864074707,416.09686279296875,43.10398864746094,571.077392578125,217.0196075439453,7.174468517303467,3.994955062866211,310.7337341308594,24.993858337402344,192.40760803222656,165.9136199951172,1161.2744140625,88.90403747558594,2.150453805923462,68.66316223144531,79.28998565673828,34.15386962890625,90.38643646240234,10.100922584533691,107.31580352783203,41.46037673950195,9.097660064697266,156.58595275878906
2022-09-28,3335.300048828125,45.257198333740234,24.10416030883789,128.1195068359375,1271.199951171875,102.05533599853516,85.7919921875,138.72415161132812,436.9246520996094,32.44828796386719,45.84853744506836,3.8019096851348877,58.9399528503418,43.94398498535156,34.49906921386719,19.250757217407227,157.6179656982422,74.7139663696289,27.93169593811035,16.272899627685547,132.2672882080078,3.5483505725860596,8.799222946166992,10220.0,8.812966346740723,22.428564071655273,7.140807151794434,1.3259260654449463,19.90721893310547,420.00006103515625,43.04073715209961,579.5840454101562,215.8489532470703,7.04642391204834,4.057467937469482,310.161376953125,24.966474533081055,191.08607482910156,165.86862182617188,1188.725341796875,89.6795654296875,2.1566457748413086,69.78021240234375,80.01167297363281,34.15386962890625,91.80795288085938,10.094626426696777,109.91522216796875,40.866783142089844,8.948993682861328,159.3621368408203
2022-09-29,3279.0400390625,44.31553649902344,23.328340530395508,122.00077056884766,1240.5999755859375,99.7112045288086,84.63899993896484,137.77468872070312,419.63031005859375,31.983152389526367,45.40137481689453,3.7274036407470703,56.922584533691406,43.68556594848633,33.850467681884766,18.80472755432129,158.60986328125,73.27698516845703,27.641355514526367,16.04905891418457,130.6915740966797,3.4900190830230713,8.812277793884277,9948.0,8.65119457244873,21.665719985961914,7.105342388153076,1.2918918132781982,19.54425621032715,413.0559997558594,41.45161437988281,574.6690673828125,221.07183837890625,6.8060431480407715,3.9537317752838135,308.44439697265625,24.07187843322754,186.04461669921875,165.86862182617188,1183.8233642578125,90.16427612304688,2.106666088104248,69.0089111328125,78.77999114990234,32.689083099365234,90.70028686523438,9.612955093383789,108.30244445800781,40.992431640625,8.706343650817871,144.7767333984375
2022-09-30,3318.199951171875,44.68837356567383,23.44045639038086,116.94445037841797,1301.800048828125,101.31417083740234,85.40766906738281,139.65634155273438,421.2820129394531,32.6005859375,45.1111946105957,3.783079147338867,57.63072204589844,44.0391845703125,34.70199966430664,18.914133071899414,158.94049072265625,73.77371215820312,28.231111526489258,15.91621208190918,130.08909606933594,3.470301866531372,8.90038013458252,9938.0,8.611650466918945,22.06900405883789,7.305759906768799,1.3292046785354614,19.804847717285156,416.2330322265625,41.38836669921875,576.9375610351562,222.87281799316406,6.91287899017334,4.004920482635498,315.02630615234375,24.633281707763672,187.65982055664062,169.91751098632812,1193.1370849609375,91.13367462158203,2.1208198070526123,69.50538635253906,80.94507598876953,34.025299072265625,93.41409301757812,9.65860366821289,110.93980407714844,41.8329963684082,8.935323715209961,139.7629852294922
2022-10-03,3342.169921875,44.401573181152344,23.31488800048828,117.06250762939453,1313.800048828125,101.52101135253906,85.71512603759766,139.43191528320312,428.7632751464844,33.70374298095703,45.62495803833008,3.8338420391082764,58.24005126953125,43.2594108581543,34.92085647583008,18.707948684692383,160.0740966796875,74.13739013671875,28.675695419311523,16.247421264648438,131.8501739501953,3.5795698165893555,9.171228408813477,9694.0,8.735677719116211,22.438282012939453,7.350297451019287,1.3535592555999756,19.823455810546875,412.8290710449219,41.89435958862305,574.6690673828125,222.0623779296875,6.928589820861816,4.079664707183838,311.63995361328125,24.646976470947266,185.7509307861328,164.9239044189453,1203.92138671875,91.30816650390625,2.1800875663757324,70.74655151367188,81.60901641845703,35.02172088623047,93.1556396484375,9.849068641662598,110.63621520996094,43.11982727050781,9.148923873901367,139.88731384277344
2022-10-04,3484.47998046875,46.232322692871094,23.606380462646484,124.14527893066406,1406.5999755859375,105.86451721191406,90.99005126953125,144.31729125976562,455.5306091308594,34.82335662841797,46.28143310546875,4.013559818267822,59.98568344116211,44.58321762084961,36.1901969909668,20.041828155517578,162.0106658935547,75.62759399414062,29.728179931640625,16.74787139892578,141.02639770507812,3.667067050933838,9.414336204528809,10590.0,8.863296508789062,24.017414093017578,7.8327836990356445,1.3957116603851318,20.549388885498047,436.1573791503906,43.48347854614258,611.342041015625,230.977294921875,7.126549243927002,4.211938381195068,322.6098327636719,25.924968719482422,192.26075744628906,169.19769287109375,1277.4508056640625,96.11640167236328,2.3322384357452393,70.93272399902344,85.16938018798828,36.65640640258789,98.14018249511719,10.176478385925293,117.61858367919922,44.46299362182617,9.453089714050293,143.6994171142578
2022-10-05,3447.719970703125,45.00385665893555,23.247621536254883,120.80064392089844,1388.4000244140625,104.9682388305664,89.69293975830078,143.38510131835938,453.24737548828125,34.50640869140625,46.286190032958984,3.9464216232299805,58.84937286376953,43.83517837524414,35.10787582397461,19.743070602416992,164.08895874023438,74.24383544921875,29.03408432006836,16.33477020263672,143.01922607421875,3.5504043102264404,9.56444263458252,10325.0,8.793194770812988,24.765684127807617,7.604325294494629,1.3591796159744263,20.353946685791016,421.7247314453125,41.9101676940918,602.3628540039062,232.32803344726562,6.973366737365723,4.181135177612305,320.1296691894531,25.45941162109375,189.12820434570312,168.47789001464844,1271.0784912109375,96.77560424804688,2.27827787399292,71.25188446044922,83.94730377197266,35.696720123291016,96.22019958496094,9.935643196105957,116.9355239868164,44.94825744628906,9.234363555908203,141.7519073486328
2022-10-06,3433.449951171875,44.779197692871094,22.938188552856445,119.87593841552734,1403.4000244140625,103.50315856933594,89.49117279052734,142.36659240722656,462.9632873535156,33.97541427612305,45.38710403442383,3.9296364784240723,59.261085510253906,43.44982147216797,34.72587966918945,19.490602493286133,161.3021697998047,72.34559631347656,29.065841674804688,16.056339263916016,141.1190948486328,3.4259369373321533,9.5693359375,10480.0,8.701525688171387,24.862857818603516,7.506178379058838,1.3365423679351807,20.23295783996582,413.9183349609375,42.56637191772461,600.283447265625,226.2947235107422,6.926233291625977,4.167999267578125,318.8419189453125,26.034509658813477,190.30291748046875,166.31849670410156,1271.568603515625,96.4072265625,2.255720853805542,70.32987213134766,84.77484893798828,35.568145751953125,97.05095672607422,9.864809036254883,116.30937957763672,44.4283332824707,9.113039016723633,145.02536010742188
2022-10-07,3375.4599609375,44.57365798950195,22.951644897460938,113.67851257324219,1319.4000244140625,101.34864044189453,88.71290588378906,141.81419372558594,434.5442199707031,33.502044677734375,45.11594772338867,3.879671096801758,59.038761138916016,42.95566177368164,34.7099609375,19.456941604614258,158.2320098876953,72.008544921875,27.995208740234375,16.01630210876465,138.4774627685547,3.3860909938812256,9.659074783325195,10315.0,8.599069595336914,23.95425033569336,7.4187517166137695,1.331390142440796,20.046825408935547,408.0181884765625,41.59392166137695,584.3099975585938,226.02456665039062,6.893239498138428,4.1005024909973145,313.0231018066406,24.92539405822754,185.6530303955078,164.60897827148438,1240.1959228515625,96.54293823242188,2.2349326610565186,71.06571197509766,83.45655822753906,34.479888916015625,94.76177215576172,9.680641174316406,112.62846374511719,45.58084487915039,9.148923873901367,140.8817596435547
2022-10-10,3356.8798828125,44.2294921875,23.66468048095703,112.37999725341797,1271.800048828125,101.79679107666016,89.36626434326172,142.29754638671875,420.3590393066406,35.55604553222656,45.22536087036133,3.879671096801758,59.31048583984375,43.046329498291016,34.845252990722656,19.50322723388672,157.24008178710938,73.65840148925781,29.324426651000977,16.114572525024414,138.84820556640625,3.441546678543091,9.611759185791016,10180.0,8.519981384277344,23.346891403198242,7.344522953033447,1.3329514265060425,20.251571655273438,402.61724853515625,41.15118408203125,577.0321044921875,221.34197998046875,6.871243953704834,4.074681758880615,309.77984619140625,24.25444793701172,183.79307556152344,158.9405517578125,1224.0194091796875,96.0970230102539,2.2101640701293945,70.99478149414062,83.0620346069336,35.16407012939453,95.88789367675781,9.589343070983887,112.7423095703125,44.62763977050781,9.309551239013672,136.24095153808594
2022-10-11,3340.35009765625,44.597557067871094,24.229724884033203,113.2063217163086,1266.5999755859375,101.34864044189453,90.2502212524414,142.0903778076172,403.1133117675781,34.135948181152344,46.06260681152344,3.8439812660217285,59.59868240356445,43.32741165161133,34.03350830078125,19.36016082763672,156.81500244140625,74.52769470214844,29.324426651000977,16.109113693237305,139.35800170898438,3.34870982170105,9.438809394836426,9986.0,8.401348114013672,22.642353057861328,7.281017303466797,1.3234280347824097,20.549388885498047,404.160400390625,41.783668518066406,577.0321044921875,216.74945068359375,6.861817359924316,4.081024169921875,312.403076171875,24.40050506591797,186.04461669921875,160.0652313232422,1236.2742919921875,95.79650115966797,2.17433762550354,72.52851104736328,82.79259490966797,35.36610412597656,95.16790771484375,9.696381568908691,112.53359985351562,43.70908737182617,9.15404987335205,136.32382202148438
2022-10-12,3331.530029296875,45.128135681152344,24.117610931396484,110.05842590332031,1274.0,100.91773986816406,89.59685516357422,141.8487091064453,402.2873840332031,34.68751907348633,46.80470275878906,3.8486006259918213,60.249176025390625,43.31381607055664,33.69926452636719,19.05719757080078,153.8393096923828,73.6229248046875,29.487743377685547,16.130952835083008,138.98724365234375,3.2887349128723145,9.296860694885254,10030.0,8.27552604675293,22.778404235839844,7.2603983879089355,1.3078160285949707,20.512163162231445,404.34197998046875,41.72042465209961,587.8071899414062,216.1190948486328,6.875958442687988,4.109109878540039,313.4523620605469,23.84823226928711,184.96778869628906,161.1449432373047,1258.8233642578125,94.34239959716797,2.137627124786377,72.15615844726562,82.08053588867188,35.10896682739258,94.5586929321289,9.597213745117188,113.00794982910156,43.115501403808594,9.1318359375,132.967529296875
2022-10-13,3362.39990234375,44.917816162109375,24.512248992919922,111.27823638916016,1268.5999755859375,101.72783660888672,93.10386657714844,143.6785888671875,399.615478515625,35.370819091796875,47.37554931640625,3.964487075805664,61.13022994995117,43.23674011230469,34.57069396972656,19.5705509185791,153.69760131835938,74.43898010253906,29.723642349243164,15.983545303344727,139.5433807373047,3.3454232215881348,9.535075187683105,10260.0,8.288106918334961,23.42949104309082,7.490507125854492,1.332014799118042,20.493547439575195,402.2995910644531,42.39243698120117,583.6483764648438,218.37034606933594,6.927019119262695,4.182947635650635,305.5826721191406,23.06317901611328,182.76519775390625,157.0510711669922,1229.9019775390625,98.91798400878906,2.208836793899536,72.01431274414062,82.80223083496094,35.34774398803711,97.14327239990234,9.827030181884766,116.87860107421875,44.454322814941406,9.338601112365723,135.74374389648438
2022-10-14,3381.72998046875,45.0803337097168,24.637813568115234,112.26195526123047,1283.800048828125,102.24492645263672,92.80601501464844,144.50718688964844,386.1590270996094,35.66306686401367,46.619178771972656,3.98590087890625,61.77248764038086,43.49968719482422,35.064109802246094,19.961877822875977,153.46142578125,74.81153106689453,30.17730140686035,16.22922134399414,143.99246215820312,3.3791074752807617,9.611759185791016,10420.0,8.424715042114258,23.123382568359375,7.615046977996826,1.336698293685913,20.353946685791016,406.6566467285156,42.582183837890625,590.92626953125,221.43202209472656,7.001646995544434,4.184759616851807,311.3061218261719,23.346162796020508,183.35256958007812,159.93026733398438,1249.509765625,99.11186218261719,2.238471031188965,72.31574249267578,84.59203338623047,35.65080261230469,96.14635467529297,9.836475372314453,115.62632751464844,45.234222412109375,9.442837715148926,134.95645141601562
2022-10-17,3441.639892578125,45.44839859008789,24.584001541137695,116.25585174560547,1367.800048828125,102.40005493164062,95.21768188476562,146.95851135253906,389.1709289550781,36.28873825073242,47.779903411865234,4.079533100128174,63.015846252441406,43.74903869628906,36.11459732055664,20.130189895629883,154.1226806640625,76.49687194824219,30.52208137512207,16.463979721069336,145.61451721191406,3.462907314300537,9.678656578063965,10720.0,8.683549880981445,23.740459442138672,7.749483108520508,1.3605847358703613,20.828590393066406,420.18157958984375,43.68113327026367,602.740966796875,222.0623779296875,7.146188259124756,4.274452209472656,313.35699462890625,24.37312126159668,187.36614990234375,162.7644805908203,1281.8626708984375,102.33028411865234,2.2703166007995605,72.80333709716797,85.40032196044922,36.417633056640625,98.78631591796875,10.085182189941406,118.3965072631836,45.91880416870117,9.564162254333496,139.7629852294922
2022-10-18,3463.830078125,45.65871810913086,24.79477310180664,116.3542251586914,1362.4000244140625,103.38250732421875,96.31301879882812,146.9757843017578,392.13427734375,36.98849868774414,47.3184700012207,4.151331901550293,63.91337203979492,44.13439178466797,36.7432975769043,20.168062210083008,155.63417053222656,76.9581298828125,31.202566146850586,16.44396209716797,146.77313232421875,3.498234748840332,9.5693359375,10915.0,8.66018295288086,24.04656982421875,7.81628942489624,1.4072647094726562,21.172941207885742,422.5416259765625,45.175384521484375,601.2286987304688,222.87281799316406,7.239669322967529,4.325188159942627,314.930908203125,24.57851219177246,189.42189025878906,163.6642303466797,1287.2547607421875,103.57112121582031,2.3185272216796875,72.43985748291016,86.7571029663086,37.437015533447266,99.98631286621094,10.248886108398438,120.71131134033203,45.16489791870117,9.700865745544434,141.54473876953125
2022-10-19,3471.239990234375,44.60711669921875,24.812711715698242,113.79655456542969,1326.0,104.24432373046875,96.92794799804688,148.78839111328125,424.099609375,37.087284088134766,47.33273696899414,4.169387340545654,63.94630813598633,43.60396194458008,36.54036331176758,20.614091873168945,154.264404296875,76.77185821533203,31.161739349365234,16.58772850036621,145.66085815429688,3.5191853046417236,9.68028736114502,10550.0,8.58648681640625,24.070863723754883,7.867424488067627,1.398521900177002,21.15433120727539,416.6415100097656,45.43628692626953,590.7371826171875,226.56488037109375,7.435272216796875,4.300725936889648,312.49847412109375,23.145334243774414,187.80667114257812,161.9547119140625,1279.41162109375,102.79560089111328,2.3304691314697266,71.74834442138672,85.79484558105469,36.220184326171875,99.67247009277344,10.20638656616211,119.02263641357422,45.58951187133789,9.57270622253418,139.88731384277344
2022-10-20,3492.85009765625,44.31553649902344,24.507762908935547,112.9308853149414,1358.0,105.67491912841797,97.38914489746094,149.21995544433594,439.4508056640625,37.416587829589844,47.38031005859375,4.238246917724609,63.83926010131836,43.41355514526367,36.922359466552734,20.441570281982422,148.50192260742188,76.47026824951172,31.38857078552246,16.55133056640625,147.3292694091797,3.4842681884765625,9.866290092468262,10720.0,8.579297065734863,24.619915008544922,7.902063846588135,1.4277162551879883,21.396305084228516,426.2633361816406,45.064697265625,599.2438354492188,224.7638702392578,7.426632404327393,3.9732112884521484,314.0246887207031,23.140771865844727,188.2471923828125,160.0652313232422,1299.5096435546875,104.21092987060547,2.3605451583862305,71.64196014404297,86.43955993652344,36.43600082397461,99.59861755371094,10.36851692199707,119.28826904296875,45.89280700683594,9.644475936889648,141.54473876953125
2022-10-21,3476.6298828125,44.501953125,24.588485717773438,102.16901397705078,1315.0,105.14059448242188,96.96637725830078,149.72056579589844,446.4947814941406,37.93523406982422,47.57059097290039,4.198358535766602,63.756919860839844,43.18687438964844,36.910423278808594,20.391075134277344,151.85548400878906,76.40817260742188,30.980274200439453,16.429401397705078,142.23135375976562,3.4460649490356445,9.836920738220215,10585.0,8.56312084197998,24.396406173706055,7.983718395233154,1.4266234636306763,20.74483299255371,412.1937255859375,45.00935363769531,596.8809204101562,233.0484161376953,7.461195945739746,3.901637554168701,295.80517578125,22.41733741760254,186.19143676757812,155.07164001464844,1278.431396484375,104.83134460449219,2.35125732421875,72.31574249267578,87.95030212402344,36.004371643066406,98.62017059326172,10.289813041687012,118.98468780517578,45.90148162841797,9.779471397399902,140.71603393554688
2022-10-24,3527.7900390625,45.0803337097168,25.054872512817383,102.12965393066406,1354.5999755859375,107.0538101196289,98.52291870117188,152.4998779296875,464.37213134765625,38.35920715332031,48.522003173828125,4.357492446899414,64.15215301513672,43.885047912597656,37.375980377197266,20.90022087097168,152.84739685058594,78.61685943603516,31.461151123046875,16.65688133239746,148.34884643554688,3.527400493621826,10.078396797180176,10775.0,8.701525688171387,24.906587600708008,8.119803428649902,1.4486362934112549,21.312543869018555,414.28143310546875,46.20317459106445,601.0396728515625,236.74046325683594,7.570388317108154,3.96535325050354,301.5285949707031,18.535438537597656,189.96029663085938,157.9058380126953,1266.66650390625,106.1303482055664,2.409640312194824,72.86540222167969,87.89256286621094,37.29007339477539,101.38936614990234,10.604630470275879,121.0528335571289,46.36075210571289,9.83244514465332,140.34310913085938
2022-10-25,3585.580078125,45.32411575317383,25.23873519897461,98.86371612548828,1432.5999755859375,114.18959045410156,99.98336791992188,153.08682250976562,481.9093322753906,37.824092864990234,48.398319244384766,4.391922950744629,64.40741729736328,44.05278778076172,37.67043685913086,21.013832092285156,153.69760131835938,80.00061798095703,32.29134750366211,16.853422164916992,152.93695068359375,3.597644567489624,10.052290916442871,11375.0,8.863296508789062,25.533384323120117,8.156091690063477,1.455505609512329,21.97332763671875,428.80487060546875,46.09248352050781,621.9280395507812,235.74989318847656,7.714930534362793,4.075944423675537,306.8227233886719,19.064891815185547,194.85491943359375,159.75035095214844,1327.941162109375,106.96403503417969,2.422466993331909,72.95405578613281,93.57950592041016,38.10282897949219,102.68165588378906,10.648704528808594,124.56298828125,46.14411163330078,9.842697143554688,140.71603393554688
2022-10-26,3605.31005859375,45.152034759521484,25.18492317199707,100.33929443359375,1470.0,114.4653549194336,101.75128173828125,153.55291748046875,476.9056091308594,37.4577522277832,49.26410675048828,4.384365081787109,65.10731506347656,43.76716995239258,37.58687210083008,20.896013259887695,156.38990783691406,81.63273620605469,32.83573532104492,16.96261215209961,153.91017150878906,3.602574110031128,10.18445110321045,11470.0,9.108649253845215,25.407054901123047,8.161864280700684,1.4564423561096191,22.122238159179688,433.1619567871094,46.59847640991211,626.654052734375,239.9822540283203,7.598668575286865,4.085501194000244,305.05804443359375,19.854509353637695,193.7781219482422,158.6256561279297,1340.196044921875,108.57324981689453,2.3432955741882324,73.88492584228516,94.47440338134766,38.52067947387695,103.71548461914062,10.744723320007324,125.75833129882812,45.8581428527832,10.2664794921875,141.29612731933594
2022-10-27,3604.510009765625,47.80016326904297,25.20734405517578,97.72259521484375,1453.800048828125,113.50013732910156,101.9626693725586,155.38278198242188,469.61871337890625,37.877601623535156,49.549530029296875,4.415435314178467,65.5190200805664,43.885047912597656,37.722164154052734,21.026456832885742,154.97288513183594,81.86337280273438,32.9672966003418,16.986270904541016,150.61972045898438,3.7151286602020264,10.5385103225708,11555.0,9.153587341308594,24.517879486083984,8.188257217407227,1.4876662492752075,22.094314575195312,427.6248474121094,46.49570083618164,619.470703125,242.50363159179688,7.619877815246582,4.0540995597839355,301.1947021484375,19.902433395385742,193.0928497314453,157.99581909179688,1317.6468505859375,107.66200256347656,2.322065591812134,74.01790618896484,94.26270294189453,37.703338623046875,103.56779479980469,10.730557441711426,121.47026062011719,47.20996856689453,10.51938247680664,142.53919982910156
2022-10-28,3613.02001953125,47.99136734008789,25.198375701904297,97.73242950439453,1432.800048828125,114.98245239257812,105.690673828125,156.57391357421875,466.7525634765625,37.29309844970703,50.139408111572266,4.40535831451416,65.51078796386719,45.15898132324219,37.630645751953125,20.98858642578125,156.62606811523438,82.74151611328125,32.314029693603516,17.561336517333984,149.646484375,3.674050807952881,10.716352462768555,11245.0,9.20301628112793,24.483867645263672,8.1907320022583,1.4871978759765625,21.843032836914062,420.953125,46.013431549072266,613.705078125,243.1339874267578,7.663868427276611,4.05045747756958,299.76385498046875,18.854936599731445,194.7080841064453,158.22076416015625,1294.1175537109375,110.22123718261719,2.35125732421875,76.42044830322266,94.05101013183594,37.8319091796875,102.86626434326172,10.675464630126953,123.53840637207031,47.3052978515625,10.473245620727539,140.09449768066406
2022-10-31,3617.5400390625,48.37376403808594,25.3373966217041,97.36846160888672,1452.5999755859375,114.01721954345703,105.28712463378906,157.26441955566406,464.4206237792969,37.404239654541016,50.63413619995117,4.3742876052856445,65.47785186767578,45.644073486328125,37.797767639160156,21.039079666137695,155.53970336914062,82.65281677246094,32.58168411254883,17.437585830688477,148.62692260742188,3.7126638889312744,10.812618255615234,11580.0,9.234472274780273,23.94453239440918,8.209701538085938,1.5057761669158936,21.50092887878418,420.9077453613281,46.32966995239258,603.9697265625,240.79270935058594,7.601024627685547,4.1023406982421875,303.4363708496094,20.100976943969727,195.29544067382812,159.8852996826172,1284.8038330078125,109.27122497558594,2.3714258670806885,77.4222640991211,93.98365020751953,38.02017593383789,102.12781524658203,10.751019477844238,121.67896270751953,47.74723815917969,10.721022605895996,143.367919921875
2022-11-01,3651.02001953125,49.320213317871094,25.332910537719727,97.35862731933594,1431.4000244140625,113.62079620361328,108.11193084716797,159.09429931640625,467.9669494628906,37.45363235473633,51.243045806884766,4.41291618347168,66.10365295410156,45.480865478515625,38.07232666015625,21.33362579345703,153.08355712890625,83.58419799804688,32.472808837890625,17.60683250427246,149.5074462890625,3.729506015777588,10.983936309814453,11615.0,9.229979515075684,24.36725616455078,8.307023048400879,1.5184217691421509,21.969562530517578,432.48114013671875,46.75659942626953,615.122802734375,243.584228515625,7.575100898742676,4.087777137756348,302.8640441894531,21.972322463989258,194.9038848876953,161.23489379882812,1323.5291748046875,109.94979858398438,2.390871524810791,76.9967041015625,93.25233459472656,38.15333557128906,103.66010284423828,10.854909896850586,122.98815155029297,48.96042251586914,10.804752349853516,144.32093811035156
2022-11-02,3622.010009765625,48.48849105834961,25.2163143157959,95.30265045166016,1427.199951171875,112.03506469726562,107.4778060913086,159.56039428710938,458.979736328125,37.091407775878906,50.814903259277344,4.438948631286621,66.07070922851562,45.3720588684082,38.104164123535156,21.110612869262695,153.17800903320312,83.61966705322266,31.9374942779541,17.743318557739258,147.5609893798828,3.7730493545532227,11.037776947021484,11690.0,9.194029808044434,24.051427841186523,8.1602144241333,1.518109679222107,21.800857543945312,429.3949279785156,45.88692855834961,601.7957763671875,243.7643585205078,7.59788179397583,4.075489044189453,293.7542724609375,21.584360122680664,191.8202362060547,160.5601043701172,1316.1761474609375,107.93344116210938,2.370973825454712,77.4222640991211,93.1946029663086,37.82272720336914,101.83242797851562,10.8092622756958,122.76046752929688,48.72644805908203,11.021769523620605,142.0005340576172
2022-11-03,3593.179931640625,48.09653091430664,25.265642166137695,92.42035675048828,1313.199951171875,112.362548828125,107.03582000732422,160.00921630859375,442.0930480957031,36.66331481933594,50.49142837524414,4.389403343200684,62.991146087646484,45.041107177734375,39.3018798828125,21.767030715942383,151.0052947998047,83.22052001953125,31.234323501586914,17.655967712402344,146.95851135253906,3.757849931716919,11.192781448364258,11225.0,9.099663734436035,23.920238494873047,8.84971809387207,1.537468433380127,21.350967407226562,426.7625427246094,45.12003707885742,595.463134765625,244.8449249267578,7.62223482131958,3.968993663787842,287.1246337890625,21.26714515686035,192.50550842285156,159.12051391601562,1282.8431396484375,108.65079498291016,2.3424839973449707,77.48432159423828,91.9051742553711,37.000797271728516,99.78323364257812,10.456665992736816,121.0528335571289,49.28970718383789,10.951708793640137,139.7629852294922
2022-11-04,3688.330078125,49.93205261230469,25.279098510742188,112.18325805664062,1291.199951171875,114.55155181884766,109.5339584350586,162.39149475097656,452.51934814453125,38.540321350097656,51.2620735168457,4.454063892364502,65.70840454101562,45.3720588684082,40.29268264770508,21.809110641479492,149.87168884277344,85.15422058105469,32.22783279418945,17.841588973999023,149.9709014892578,3.844525098800659,11.429362297058105,11510.0,8.991815567016602,25.037778854370117,9.022918701171875,1.6119376420974731,22.072664260864258,456.9440612792969,47.23096466064453,629.6785888671875,245.1151123046875,7.666224956512451,4.001761436462402,306.5842590332031,22.87604522705078,197.15538024902344,164.47402954101562,1330.3919677734375,110.1242904663086,2.4139344692230225,77.90985870361328,92.60762786865234,38.304866790771484,104.34317016601562,10.675464630126953,124.88553619384766,50.052276611328125,11.143095016479492,144.19664001464844
2022-11-07,3708.800048828125,50.304893493652344,25.543682098388672,113.0882797241211,1280.800048828125,115.29269409179688,109.5147476196289,161.7009735107422,464.6021423339844,39.19068145751953,51.642635345458984,4.481775760650635,66.72120666503906,44.51521301269531,40.340431213378906,22.29300880432129,152.65846252441406,83.37129974365234,32.50002670288086,17.87616539001465,153.12232971191406,3.892176866531372,11.639839172363281,11815.0,8.987321853637695,25.581974029541016,9.14663314819336,1.6618958711624146,22.119529724121094,458.3963928222656,47.302120208740234,620.0377197265625,244.6648406982422,7.673295021057129,4.032708644866943,308.3013000488281,23.18641471862793,196.2743682861328,162.6745147705078,1321.568603515625,109.87224578857422,2.4062469005584717,76.94351959228516,93.2138442993164,38.70435333251953,105.7462158203125,10.82972526550293,125.98602294921875,50.39889907836914,10.936330795288086,150.1219482421875
2022-11-08,3739.280029296875,50.161495208740234,25.749969482421875,118.04621887207031,1315.4000244140625,116.03385925292969,108.72687530517578,162.5813751220703,488.7676696777344,39.762840270996094,49.18799591064453,4.46750020980835,66.27656555175781,44.682952880859375,40.340431213378906,22.360332489013672,152.32781982421875,83.63741302490234,32.894710540771484,17.899824142456055,153.40040588378906,3.9303793907165527,11.595786094665527,11785.0,9.036752700805664,27.38947296142578,9.121891021728516,1.676727533340454,22.428823471069336,468.01824951171875,47.97413635253906,621.4555053710938,251.32852172851562,7.767562389373779,4.104162216186523,312.546142578125,23.040355682373047,199.99427795410156,161.369873046875,1340.196044921875,110.02735137939453,2.392228126525879,76.64209747314453,94.67647552490234,38.87424850463867,107.57389068603516,10.790371894836426,128.07313537597656,49.515010833740234,10.996138572692871,149.29322814941406
